sequence,time,latitude,logitude,altitude,utm_easting,utm_northing,zone_num,zone_letter
68,1644175394,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.0,19,T
69,1644175395,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
70,1644175396,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
71,1644175397,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
72,1644175398,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
73,1644175399,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
74,1644175400,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
75,1644175401,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
76,1644175402,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
77,1644175403,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
78,1644175404,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
79,1644175405,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
80,1644175406,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.625,4689544.5,19,T
81,1644175407,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
82,1644175408,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
83,1644175409,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
84,1644175410,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
85,1644175411,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
86,1644175412,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
87,1644175413,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
88,1644175414,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
89,1644175415,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
90,1644175416,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
91,1644175417,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
92,1644175418,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
93,1644175419,42.33920669555664,-71.08483123779297,-6.800000190734863,328255.78125,4689544.0,19,T
94,1644175420,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
95,1644175421,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
96,1644175422,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
97,1644175423,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
98,1644175424,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
99,1644175425,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
100,1644175426,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
101,1644175427,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
102,1644175428,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
103,1644175429,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
104,1644175430,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
105,1644175431,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
106,1644175432,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
107,1644175433,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
108,1644175434,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
109,1644175435,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
110,1644175436,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
111,1644175437,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
112,1644175438,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
113,1644175439,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
114,1644175440,42.33920669555664,-71.08483123779297,-6.699999809265137,328255.78125,4689544.0,19,T
115,1644175441,42.33920669555664,-71.08483123779297,-6.599999904632568,328255.90625,4689544.0,19,T
116,1644175442,42.33920669555664,-71.08483123779297,-6.599999904632568,328255.90625,4689544.0,19,T
117,1644175443,42.33920669555664,-71.08483123779297,-6.599999904632568,328255.90625,4689544.0,19,T
118,1644175444,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.3125,4689543.5,19,T
119,1644175445,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
120,1644175446,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
121,1644175447,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
122,1644175448,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
123,1644175449,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
124,1644175450,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
125,1644175451,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
126,1644175452,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
127,1644175453,42.339202880859375,-71.08482360839844,-6.099999904632568,328256.4375,4689543.5,19,T
128,1644175454,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
129,1644175455,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
130,1644175456,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
131,1644175457,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
132,1644175458,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
133,1644175459,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
134,1644175460,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
135,1644175461,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
136,1644175462,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
137,1644175463,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
138,1644175464,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
139,1644175465,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
140,1644175466,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
141,1644175467,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
142,1644175468,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
143,1644175469,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
144,1644175470,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
145,1644175471,42.339202880859375,-71.08482360839844,-6.0,328256.4375,4689543.5,19,T
146,1644175472,42.339202880859375,-71.08482360839844,-6.0,328256.59375,4689543.5,19,T
147,1644175473,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
148,1644175474,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
149,1644175475,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
150,1644175476,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
151,1644175477,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
152,1644175478,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
153,1644175479,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
154,1644175480,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
155,1644175481,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
156,1644175482,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
157,1644175483,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
158,1644175484,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
159,1644175485,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
160,1644175486,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
161,1644175487,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
162,1644175488,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
163,1644175489,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
164,1644175490,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
165,1644175491,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
166,1644175492,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
167,1644175493,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
168,1644175494,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
169,1644175495,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
170,1644175496,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
171,1644175497,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
172,1644175498,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
173,1644175499,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
174,1644175500,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
175,1644175501,42.339202880859375,-71.08482360839844,-5.900000095367432,328256.59375,4689543.5,19,T
176,1644175502,42.339202880859375,-71.08482360839844,-5.800000190734863,328256.59375,4689543.5,19,T
177,1644175503,42.339202880859375,-71.08482360839844,-5.800000190734863,328256.59375,4689543.5,19,T
178,1644175504,42.339202880859375,-71.08482360839844,-5.800000190734863,328256.59375,4689543.5,19,T
179,1644175505,42.33919906616211,-71.08482360839844,-5.800000190734863,328256.5625,4689543.5,19,T
180,1644175506,42.33919906616211,-71.08482360839844,-5.800000190734863,328256.5625,4689543.5,19,T
181,1644175507,42.33919906616211,-71.08482360839844,-5.800000190734863,328256.5625,4689543.5,19,T
182,1644175508,42.339195251464844,-71.0848159790039,-5.199999809265137,328256.84375,4689543.0,19,T
183,1644175509,42.339195251464844,-71.0848159790039,-5.199999809265137,328256.84375,4689543.0,19,T
184,1644175510,42.339195251464844,-71.0848159790039,-5.199999809265137,328256.84375,4689543.0,19,T
185,1644175511,42.339195251464844,-71.0848159790039,-5.199999809265137,328256.84375,4689543.0,19,T
186,1644175512,42.339195251464844,-71.0848159790039,-5.199999809265137,328256.84375,4689543.0,19,T
187,1644175513,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
188,1644175514,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
189,1644175515,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
190,1644175516,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
191,1644175517,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
192,1644175518,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
193,1644175519,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
194,1644175520,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
195,1644175521,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
196,1644175522,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
197,1644175523,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
198,1644175524,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
199,1644175525,42.339195251464844,-71.0848159790039,-5.099999904632568,328256.84375,4689543.0,19,T
200,1644175526,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
201,1644175527,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
202,1644175528,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
203,1644175529,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
204,1644175530,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
205,1644175531,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
206,1644175532,42.339195251464844,-71.0848159790039,-5.0,328256.84375,4689543.0,19,T
207,1644175533,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689543.0,19,T
208,1644175534,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689543.0,19,T
209,1644175535,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
210,1644175536,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
211,1644175537,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
212,1644175538,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
213,1644175539,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
214,1644175540,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
215,1644175541,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
216,1644175542,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
217,1644175543,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
218,1644175544,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
219,1644175545,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
220,1644175546,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
221,1644175547,42.339195251464844,-71.0848159790039,-5.0,328256.96875,4689542.5,19,T
222,1644175548,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
223,1644175549,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
224,1644175550,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
225,1644175551,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
226,1644175552,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
227,1644175553,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
228,1644175554,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
229,1644175555,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
230,1644175556,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
231,1644175557,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
232,1644175558,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
233,1644175559,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
234,1644175560,42.339195251464844,-71.0848159790039,-4.900000095367432,328256.96875,4689542.5,19,T
235,1644175561,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
236,1644175562,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
237,1644175563,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
238,1644175564,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
239,1644175565,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
240,1644175566,42.339195251464844,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
241,1644175567,42.33919143676758,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
242,1644175568,42.33919143676758,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
243,1644175569,42.33919143676758,-71.0848159790039,-4.800000190734863,328256.96875,4689542.5,19,T
244,1644175570,42.33919143676758,-71.0848159790039,-4.800000190734863,328257.09375,4689542.5,19,T
245,1644175571,42.33919143676758,-71.0848159790039,-4.800000190734863,328257.09375,4689542.5,19,T
246,1644175572,42.33919143676758,-71.0848159790039,-4.800000190734863,328257.09375,4689542.5,19,T
247,1644175573,42.33919143676758,-71.0848159790039,-4.800000190734863,328257.09375,4689542.5,19,T
248,1644175574,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
249,1644175575,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
250,1644175576,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
251,1644175577,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
252,1644175578,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
253,1644175579,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
254,1644175580,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
255,1644175581,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
256,1644175582,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
257,1644175583,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
258,1644175584,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
259,1644175585,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
260,1644175586,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
261,1644175587,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
262,1644175588,42.33919143676758,-71.0848159790039,-4.699999809265137,328257.09375,4689542.5,19,T
263,1644175589,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
264,1644175590,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
265,1644175591,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
266,1644175592,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
267,1644175593,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
268,1644175594,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
269,1644175595,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
270,1644175596,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
271,1644175597,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
272,1644175598,42.33919143676758,-71.0848159790039,-4.599999904632568,328257.09375,4689542.5,19,T
273,1644175599,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
274,1644175600,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
275,1644175601,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
276,1644175602,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
277,1644175603,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
278,1644175604,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
279,1644175605,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
280,1644175606,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
281,1644175607,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
282,1644175608,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
283,1644175609,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
284,1644175610,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
285,1644175611,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
286,1644175612,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
287,1644175613,42.33919143676758,-71.0848159790039,-4.5,328257.09375,4689542.5,19,T
288,1644175614,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
289,1644175615,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
290,1644175616,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
291,1644175617,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
292,1644175618,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
293,1644175619,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
294,1644175620,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
295,1644175621,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
296,1644175622,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
297,1644175623,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
298,1644175624,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
299,1644175625,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
300,1644175626,42.33919143676758,-71.0848159790039,-4.400000095367432,328257.09375,4689542.5,19,T
301,1644175627,42.33919143676758,-71.0848159790039,-4.300000190734863,328257.09375,4689542.5,19,T
302,1644175628,42.33919143676758,-71.0848159790039,-4.300000190734863,328257.09375,4689542.5,19,T
303,1644175629,42.33919143676758,-71.0848159790039,-4.300000190734863,328257.09375,4689542.5,19,T
304,1644175630,42.33919143676758,-71.0848159790039,-4.300000190734863,328257.09375,4689542.0,19,T
305,1644175631,42.33919143676758,-71.0848159790039,-4.300000190734863,328257.09375,4689542.0,19,T
306,1644175632,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
307,1644175633,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
308,1644175634,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
309,1644175635,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
310,1644175636,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
311,1644175637,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
312,1644175638,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
313,1644175639,42.33919143676758,-71.08480834960938,-4.300000190734863,328257.25,4689542.0,19,T
314,1644175640,42.33919143676758,-71.08480834960938,-4.199999809265137,328257.25,4689542.0,19,T
315,1644175641,42.33919143676758,-71.08480834960938,-4.199999809265137,328257.25,4689542.0,19,T
316,1644175642,42.33919143676758,-71.08480834960938,-4.199999809265137,328257.25,4689542.0,19,T
317,1644175643,42.33919143676758,-71.0848159790039,-3.5999999046325684,328256.96875,4689542.0,19,T
318,1644175644,42.33918762207031,-71.0848159790039,-3.5999999046325684,328256.96875,4689542.0,19,T
319,1644175645,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
320,1644175646,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
321,1644175647,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
322,1644175648,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
323,1644175649,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
324,1644175650,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
325,1644175651,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
326,1644175652,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
327,1644175653,42.33918762207031,-71.0848159790039,-3.5999999046325684,328257.09375,4689542.0,19,T
