time,header,lat,lon,alt,u_e,u_n,zone,letter
1644098121249793110,"seq: 115
stamp: 
  secs: 1644098121
  nsecs: 245536088
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
1644098122241825024,"seq: 116
stamp: 
  secs: 1644098122
  nsecs: 241139173
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
1644098123243185720,"seq: 117
stamp: 
  secs: 1644098123
  nsecs: 241936445
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
1644098124261462044,"seq: 118
stamp: 
  secs: 1644098124
  nsecs: 260195255
frame_id: ''",42.3395516,-71.084471,10.1,328286.2834813403,4689581.639874523,19,T
1644098125265048463,"seq: 119
stamp: 
  secs: 1644098125
  nsecs: 263896942
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098126261215782,"seq: 120
stamp: 
  secs: 1644098126
  nsecs: 260045528
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098127243913553,"seq: 121
stamp: 
  secs: 1644098127
  nsecs: 242548227
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098128242851062,"seq: 122
stamp: 
  secs: 1644098128
  nsecs: 241704702
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098129242374742,"seq: 123
stamp: 
  secs: 1644098129
  nsecs: 241504907
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098130245185175,"seq: 124
stamp: 
  secs: 1644098130
  nsecs: 243758440
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098131244038333,"seq: 125
stamp: 
  secs: 1644098131
  nsecs: 242862939
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098132251822957,"seq: 126
stamp: 
  secs: 1644098132
  nsecs: 250720500
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098133243210504,"seq: 127
stamp: 
  secs: 1644098133
  nsecs: 241998910
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098134261864129,"seq: 128
stamp: 
  secs: 1644098134
  nsecs: 260415315
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098135243554104,"seq: 129
stamp: 
  secs: 1644098135
  nsecs: 242277383
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098136244346778,"seq: 130
stamp: 
  secs: 1644098136
  nsecs: 242852926
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098137244130366,"seq: 131
stamp: 
  secs: 1644098137
  nsecs: 242622613
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098138243473068,"seq: 132
stamp: 
  secs: 1644098138
  nsecs: 242560625
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098139244401773,"seq: 133
stamp: 
  secs: 1644098139
  nsecs: 242669820
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
1644098140244886318,"seq: 134
stamp: 
  secs: 1644098140
  nsecs: 243119955
frame_id: ''",42.3395516,-71.084471,10.0,328286.2834813403,4689581.639874523,19,T
